job_id,job_title,company_size,company_industry,country,remote_type,experience_level,years_experience,education_level,skills_python,skills_sql,skills_ml,skills_deep_learning,skills_cloud,salary,job_posting_month,job_posting_year,hiring_urgency,job_openings,weighted_score,skill_level,hiring_score,job_readiness_level
8993,Data Analyst,Enterprise,E-commerce,Canada,Hybrid,Entry,13,Bachelor,0,0,0,1,0,60890,Mar,2020,Medium,4,3,Low,10,Not Ready
8994,Business Analyst,Enterprise,Education,Canada,Hybrid,Entry,13,Bachelor,0,0,0,0,0,51751,Mar,2025,Medium,1,0,Low,-15,Not Ready
8995,Business Analyst,Startup,Healthcare,Canada,Hybrid,Mid,7,Bachelor,1,1,1,0,1,102706,Aug,2021,High,9,8.5,High,75,Highly Ready
8996,Business Analyst,MNC,Finance,Canada,Remote,Entry,14,PhD,1,0,1,0,0,82522,Aug,2021,Medium,1,5,Medium,45,Beginner
8997,Data Engineer,Medium,Finance,Germany,Onsite,Mid,5,Bachelor,1,0,0,1,1,103579,May,2024,High,8,7,Medium,60,Moderate
8998,Data Engineer,Startup,Technology,UK,Remote,Senior,14,Bachelor,0,0,1,0,0,119000,Oct,2026,Medium,2,3,Low,10,Not Ready
8999,AI Engineer,Startup,Technology,Canada,Onsite,Mid,1,PhD,1,0,0,1,1,141739,Feb,2020,Low,3,7,Medium,60,Moderate
9000,Data Scientist,Medium,Education,Canada,Hybrid,Mid,11,Bachelor,0,1,0,0,0,72327,Mar,2024,High,8,1.5,Low,0,Not Ready
9001,AI Engineer,Enterprise,Education,USA,Onsite,Entry,6,Bachelor,0,0,0,1,0,102318,Nov,2025,Low,3,3,Low,10,Not Ready
9002,Business Analyst,Medium,Retail,Canada,Onsite,Mid,14,Bachelor,0,1,1,0,1,103435,Apr,2024,Medium,2,6.5,Medium,40,Beginner
9003,Business Analyst,Startup,Finance,UK,Onsite,Senior,13,Bachelor,1,0,0,1,0,114520,Jan,2023,High,9,5,Medium,45,Beginner
9004,Data Analyst,Enterprise,Healthcare,UK,Remote,Entry,13,Bachelor,1,1,0,0,0,45130,Dec,2024,High,8,3.5,Low,35,Beginner
9005,Machine Learning Engineer,MNC,E-commerce,USA,Onsite,Senior,5,PhD,0,0,0,1,0,175083,Dec,2024,Low,1,3,Low,10,Not Ready
9006,AI Engineer,MNC,Technology,UK,Onsite,Senior,3,PhD,0,1,1,1,1,199130,May,2023,High,4,9.5,High,75,Highly Ready
9007,Machine Learning Engineer,Medium,Education,UK,Onsite,Mid,2,PhD,1,1,1,0,0,126397,Jul,2021,Low,4,6.5,Medium,60,Moderate
9008,Data Analyst,Startup,Retail,USA,Onsite,Entry,3,Master,0,1,0,1,1,72649,Aug,2025,High,8,6.5,Medium,40,Beginner
9009,AI Engineer,MNC,Healthcare,USA,Remote,Senior,14,PhD,1,0,0,1,0,170075,May,2023,Medium,4,5,Medium,45,Beginner
9010,Business Analyst,Enterprise,Finance,Canada,Onsite,Senior,1,Master,1,0,1,0,0,117841,Feb,2020,Low,5,5,Medium,45,Beginner
9011,Machine Learning Engineer,Enterprise,Healthcare,Singapore,Remote,Mid,8,Bachelor,0,0,1,1,0,142859,Mar,2025,High,2,6,Medium,45,Beginner
9012,Machine Learning Engineer,Startup,Education,Germany,Remote,Senior,8,Master,0,0,1,0,1,162422,Jul,2025,High,9,5,Medium,25,Not Ready
9013,Data Engineer,Medium,Healthcare,India,Onsite,Senior,0,Master,1,1,0,1,1,122353,Mar,2022,Low,4,8.5,High,75,Highly Ready
9014,Data Engineer,Medium,Finance,USA,Onsite,Entry,11,PhD,0,1,1,0,0,66468,Jul,2022,Medium,4,4.5,Low,25,Not Ready
9015,Data Analyst,Enterprise,Education,USA,Remote,Entry,8,Master,1,0,1,1,1,86733,Oct,2025,High,7,10,High,95,Highly Ready
9016,Data Scientist,Startup,Retail,India,Remote,Mid,6,Master,0,0,1,0,0,86419,Jan,2026,Low,3,3,Low,10,Not Ready
9017,Data Engineer,Startup,Education,Canada,Remote,Entry,11,PhD,0,1,0,1,1,79228,Dec,2020,Medium,4,6.5,Medium,40,Beginner
9018,AI Engineer,MNC,Finance,USA,Hybrid,Senior,6,Master,0,0,1,0,1,185731,Mar,2024,High,8,5,Medium,25,Not Ready
9019,AI Engineer,Medium,Technology,USA,Onsite,Entry,8,Master,1,0,0,1,1,111181,Jun,2026,High,9,7,Medium,60,Moderate
9020,Data Scientist,Medium,Education,USA,Onsite,Senior,14,Bachelor,1,0,0,0,1,110975,Oct,2026,Medium,3,4,Low,35,Beginner
9021,AI Engineer,Medium,Technology,USA,Hybrid,Senior,3,Master,1,0,0,0,1,153901,Jun,2022,Low,1,4,Low,35,Beginner
9022,Data Engineer,Medium,E-commerce,Germany,Remote,Mid,4,Bachelor,0,0,0,0,1,87229,Aug,2023,Low,2,2,Low,0,Not Ready
9023,Machine Learning Engineer,Medium,E-commerce,Germany,Hybrid,Entry,3,Bachelor,1,0,1,0,1,115583,Sep,2023,Low,6,7,Medium,60,Moderate
9024,Data Analyst,MNC,Technology,India,Hybrid,Entry,0,Master,0,1,1,1,0,95819,Feb,2022,High,8,7.5,High,60,Moderate
9025,Business Analyst,MNC,Technology,Singapore,Onsite,Senior,4,Bachelor,0,0,1,0,1,147405,Jan,2025,Low,4,5,Medium,25,Not Ready
9026,Data Engineer,Startup,Healthcare,Germany,Onsite,Mid,7,Bachelor,0,1,1,0,1,101630,Nov,2022,High,8,6.5,Medium,40,Beginner
9027,Business Analyst,Startup,Finance,Australia,Hybrid,Mid,3,PhD,0,0,1,1,0,104582,Feb,2021,High,4,6,Medium,45,Beginner
9028,Business Analyst,MNC,Technology,UK,Remote,Entry,4,Master,0,1,1,1,0,96971,Apr,2023,High,1,7.5,High,60,Moderate
9029,Data Engineer,Startup,Technology,India,Onsite,Senior,10,Bachelor,0,1,0,1,1,125019,May,2026,Medium,5,6.5,Medium,40,Beginner
9030,AI Engineer,MNC,Healthcare,India,Hybrid,Senior,1,Master,1,1,1,0,1,187423,Oct,2023,Low,3,8.5,High,75,Highly Ready
9031,Machine Learning Engineer,Enterprise,Retail,USA,Onsite,Senior,1,PhD,0,1,1,1,1,178870,May,2023,High,6,9.5,High,75,Highly Ready
9032,Data Engineer,MNC,Retail,Singapore,Remote,Entry,8,Master,0,1,0,0,0,70565,Mar,2024,Medium,5,1.5,Low,0,Not Ready
9033,Data Scientist,MNC,Healthcare,India,Onsite,Mid,5,Bachelor,1,0,0,1,1,120652,Sep,2026,Low,1,7,Medium,60,Moderate
9034,Data Analyst,Enterprise,E-commerce,Canada,Remote,Mid,13,Master,0,1,1,1,1,116360,Sep,2026,High,3,9.5,High,75,Highly Ready
9035,Data Analyst,Enterprise,E-commerce,India,Hybrid,Senior,6,Bachelor,0,1,1,1,0,128754,Mar,2022,High,8,7.5,High,60,Moderate
9036,Business Analyst,Medium,E-commerce,UK,Hybrid,Entry,5,Bachelor,1,1,1,1,0,79719,Oct,2020,High,1,9.5,High,95,Highly Ready
9037,AI Engineer,Medium,Technology,UK,Hybrid,Mid,8,Master,1,1,1,0,0,129221,May,2020,Medium,6,6.5,Medium,60,Moderate
9038,Data Scientist,Enterprise,Finance,Australia,Remote,Senior,6,PhD,1,0,1,1,0,127324,Mar,2025,High,1,8,High,80,Highly Ready
9039,AI Engineer,MNC,Technology,USA,Remote,Mid,2,Master,1,0,1,1,1,175860,Nov,2021,High,2,10,High,95,Highly Ready
9040,Data Scientist,Enterprise,Technology,Germany,Remote,Senior,10,Master,1,1,1,1,1,144682,Nov,2025,High,3,11.5,High,120,Highly Ready
9041,Data Scientist,Enterprise,Education,Canada,Onsite,Entry,14,PhD,0,0,0,1,1,74284,Apr,2022,Medium,2,5,Medium,25,Not Ready
9042,Data Scientist,Medium,E-commerce,USA,Hybrid,Senior,5,PhD,1,0,0,0,1,111914,Jul,2021,Low,2,4,Low,35,Beginner
9043,Business Analyst,Startup,Technology,Germany,Onsite,Entry,12,PhD,0,0,1,0,1,79507,May,2026,Medium,2,5,Medium,25,Not Ready
9044,Business Analyst,Medium,Healthcare,Germany,Remote,Senior,9,Master,1,1,1,0,1,120371,Aug,2025,Medium,6,8.5,High,75,Highly Ready
9045,Data Analyst,Medium,Education,India,Onsite,Mid,2,Bachelor,0,0,0,1,0,86252,Apr,2024,Low,1,3,Low,10,Not Ready
9046,Data Scientist,Medium,Technology,USA,Onsite,Entry,14,Master,0,1,1,0,1,76506,Feb,2023,Medium,6,6.5,Medium,40,Beginner
9047,Data Analyst,Startup,Technology,Germany,Remote,Mid,6,Master,1,0,1,0,1,104976,Dec,2021,Low,5,7,Medium,60,Moderate
9048,Data Engineer,MNC,Technology,Canada,Hybrid,Mid,7,PhD,0,1,1,0,0,108320,Apr,2020,Low,1,4.5,Low,25,Not Ready
9049,Data Analyst,Startup,Technology,Australia,Onsite,Mid,5,Master,1,1,1,0,0,85748,May,2023,High,8,6.5,Medium,60,Moderate
9050,AI Engineer,Startup,E-commerce,Australia,Remote,Entry,9,Bachelor,0,0,1,1,0,121365,Oct,2020,High,3,6,Medium,45,Beginner
9051,Business Analyst,Startup,Finance,India,Remote,Entry,0,Bachelor,1,0,1,1,1,88111,Dec,2024,High,7,10,High,95,Highly Ready
9052,Business Analyst,MNC,Finance,Australia,Hybrid,Mid,2,PhD,0,1,1,0,0,113007,Oct,2022,Low,5,4.5,Low,25,Not Ready
9053,Data Analyst,Enterprise,Retail,Germany,Hybrid,Entry,14,PhD,1,0,0,1,0,60196,Jun,2023,High,8,5,Medium,45,Beginner
9054,Business Analyst,Startup,E-commerce,UK,Hybrid,Entry,2,Bachelor,1,0,0,0,0,46751,Mar,2026,High,8,2,Low,20,Not Ready
9055,Data Scientist,MNC,Retail,India,Hybrid,Mid,3,Bachelor,1,0,0,0,0,92314,Jul,2021,Low,6,2,Low,20,Not Ready
9056,AI Engineer,Startup,Education,Australia,Remote,Mid,14,Master,1,0,1,1,0,142316,Jun,2022,High,2,8,High,80,Highly Ready
9057,Data Scientist,MNC,E-commerce,Australia,Onsite,Senior,6,PhD,0,0,1,1,0,147175,Jan,2023,High,8,6,Medium,45,Beginner
9058,Machine Learning Engineer,MNC,E-commerce,Singapore,Remote,Senior,1,Master,0,0,0,0,0,159645,Jul,2021,Low,6,0,Low,-15,Not Ready
9059,Machine Learning Engineer,Enterprise,E-commerce,Canada,Onsite,Senior,1,Master,1,0,0,1,0,156616,Oct,2026,High,7,5,Medium,45,Beginner
9060,AI Engineer,Startup,Retail,USA,Hybrid,Senior,13,Bachelor,1,0,0,0,0,141710,Jul,2022,High,9,2,Low,20,Not Ready
9061,Business Analyst,MNC,Healthcare,Singapore,Remote,Senior,0,PhD,0,0,0,1,0,135732,Jul,2022,High,7,3,Low,10,Not Ready
9062,Data Engineer,Medium,E-commerce,Canada,Hybrid,Mid,6,PhD,0,1,1,0,1,98941,Dec,2026,Low,5,6.5,Medium,40,Beginner
9063,AI Engineer,Enterprise,Technology,UK,Remote,Entry,0,Master,1,0,1,1,0,115677,Dec,2021,High,8,8,High,80,Highly Ready
9064,Data Analyst,Startup,Healthcare,Germany,Remote,Senior,12,PhD,1,1,0,0,0,96674,Sep,2024,Medium,4,3.5,Low,35,Beginner
9065,Business Analyst,Medium,Technology,Germany,Remote,Entry,3,Bachelor,1,0,1,1,1,86582,Feb,2026,High,7,10,High,95,Highly Ready
9066,Data Scientist,Enterprise,Finance,Australia,Remote,Mid,6,Bachelor,0,1,1,1,0,106734,Jan,2023,High,9,7.5,High,60,Moderate
9067,Data Engineer,MNC,Finance,Germany,Hybrid,Senior,1,PhD,1,0,1,1,0,154803,Jun,2021,High,3,8,High,80,Highly Ready
9068,Data Scientist,Startup,Finance,Canada,Remote,Mid,14,PhD,1,1,1,1,0,101801,Oct,2024,High,8,9.5,High,95,Highly Ready
9069,Data Analyst,Startup,Healthcare,Singapore,Hybrid,Entry,0,Bachelor,1,1,1,1,1,88310,Jan,2021,High,4,11.5,High,120,Highly Ready
9070,AI Engineer,MNC,E-commerce,Germany,Remote,Entry,7,Bachelor,0,0,1,0,1,134521,May,2020,High,8,5,Medium,25,Not Ready
9071,Machine Learning Engineer,Enterprise,Education,Canada,Remote,Entry,4,Bachelor,0,1,0,1,1,117506,Mar,2020,High,9,6.5,Medium,40,Beginner
9072,Data Engineer,Startup,Retail,Germany,Hybrid,Entry,14,PhD,0,1,0,1,0,63684,Jul,2021,High,7,4.5,Low,25,Not Ready
9073,Data Scientist,Medium,E-commerce,Singapore,Remote,Senior,12,Bachelor,0,0,0,0,0,104861,Oct,2023,Medium,2,0,Low,-15,Not Ready
9074,Machine Learning Engineer,MNC,Technology,USA,Remote,Senior,3,Master,0,0,1,0,0,171273,Jan,2024,High,8,3,Low,10,Not Ready
9075,Data Analyst,Medium,E-commerce,India,Remote,Mid,14,PhD,1,1,0,0,0,77409,Dec,2022,Medium,6,3.5,Low,35,Beginner
9076,Data Scientist,Startup,Healthcare,Germany,Remote,Senior,4,Master,1,0,0,0,1,108845,Jan,2025,Low,6,4,Low,35,Beginner
9077,Data Analyst,Medium,Healthcare,Singapore,Onsite,Entry,2,PhD,0,0,0,1,0,64083,Jun,2026,Low,6,3,Low,10,Not Ready
9078,Business Analyst,MNC,Education,Germany,Hybrid,Mid,10,Bachelor,0,0,0,0,0,91226,Nov,2025,Medium,2,0,Low,-15,Not Ready
9079,Business Analyst,Medium,Education,Canada,Hybrid,Mid,6,Master,0,1,0,1,0,91652,Aug,2020,Low,5,4.5,Low,25,Not Ready
9080,Business Analyst,Startup,Education,UK,Onsite,Senior,10,Bachelor,1,0,1,1,0,126329,Aug,2023,High,7,8,High,80,Highly Ready
9081,Machine Learning Engineer,Startup,Finance,Germany,Hybrid,Senior,13,Bachelor,0,1,1,1,1,183571,Nov,2023,High,7,9.5,High,75,Highly Ready
9082,AI Engineer,MNC,E-commerce,India,Remote,Entry,2,Master,0,1,0,1,0,126882,Jul,2024,Low,4,4.5,Low,25,Not Ready
9083,Business Analyst,Startup,E-commerce,Canada,Remote,Entry,0,PhD,1,1,0,0,0,52224,Jun,2022,Low,6,3.5,Low,35,Beginner
9084,Data Analyst,Enterprise,Education,UK,Onsite,Mid,14,Bachelor,0,1,1,0,0,94646,May,2020,Medium,2,4.5,Low,25,Not Ready
9085,AI Engineer,Medium,Technology,UK,Onsite,Entry,12,PhD,1,1,1,1,1,128674,Aug,2020,High,3,11.5,High,120,Highly Ready
9086,Data Analyst,Startup,Retail,Australia,Remote,Entry,10,PhD,0,0,1,0,1,72687,Feb,2026,High,8,5,Medium,25,Not Ready
9087,Machine Learning Engineer,Enterprise,E-commerce,Canada,Hybrid,Senior,9,PhD,0,1,1,0,1,166641,Aug,2022,Medium,2,6.5,Medium,40,Beginner
9088,Machine Learning Engineer,MNC,E-commerce,UK,Remote,Senior,14,Bachelor,1,0,0,0,1,168921,Feb,2023,Medium,6,4,Low,35,Beginner
9089,AI Engineer,Enterprise,Technology,Australia,Remote,Entry,8,Master,1,0,1,1,0,124012,Jun,2020,High,3,8,High,80,Highly Ready
9090,Data Scientist,Enterprise,E-commerce,Singapore,Hybrid,Entry,9,PhD,0,1,0,0,1,60443,Apr,2024,Medium,1,3.5,Low,15,Not Ready
9091,AI Engineer,Startup,E-commerce,UK,Remote,Entry,14,PhD,1,0,0,1,0,109853,Aug,2021,Medium,6,5,Medium,45,Beginner
9092,Data Scientist,Startup,Education,Germany,Onsite,Senior,4,Bachelor,0,1,1,1,0,131377,Apr,2026,High,7,7.5,High,60,Moderate
9093,Data Analyst,Enterprise,Retail,UK,Hybrid,Senior,13,Bachelor,0,0,1,0,0,119671,Feb,2021,Medium,4,3,Low,10,Not Ready
9094,Business Analyst,Enterprise,Healthcare,Canada,Remote,Mid,12,Master,1,1,1,1,1,114058,Jun,2020,High,5,11.5,High,120,Highly Ready
9095,Data Engineer,Medium,Education,Germany,Hybrid,Mid,13,Bachelor,1,1,0,1,1,98717,Aug,2023,Medium,6,8.5,High,75,Highly Ready
9096,Data Analyst,Startup,Finance,USA,Onsite,Entry,4,Bachelor,1,0,1,0,1,71881,Aug,2021,High,9,7,Medium,60,Moderate
9097,AI Engineer,MNC,Retail,Canada,Onsite,Entry,0,Bachelor,1,1,0,1,0,123649,May,2024,Low,1,6.5,Medium,60,Moderate
9098,Data Engineer,Medium,Education,UK,Onsite,Senior,14,Bachelor,0,1,0,1,0,119793,Jul,2021,High,9,4.5,Low,25,Not Ready
9099,Business Analyst,MNC,E-commerce,UK,Remote,Senior,2,PhD,1,0,0,0,0,118233,May,2024,Low,3,2,Low,20,Not Ready
9100,Data Analyst,Enterprise,Retail,UK,Onsite,Entry,7,PhD,0,0,1,1,0,77075,Jul,2023,High,1,6,Medium,45,Beginner
9101,Data Scientist,MNC,Technology,UK,Remote,Senior,4,Master,1,1,1,1,0,145752,Aug,2020,High,2,9.5,High,95,Highly Ready
9102,Data Scientist,MNC,Technology,USA,Hybrid,Mid,9,Master,1,0,1,0,1,123121,Jan,2025,Medium,3,7,Medium,60,Moderate
9103,Data Engineer,Enterprise,Education,Germany,Remote,Mid,2,Master,0,0,1,0,1,100518,Feb,2020,Low,6,5,Medium,25,Not Ready
9104,AI Engineer,Startup,Retail,Australia,Remote,Entry,2,PhD,0,1,1,1,0,115632,Jul,2022,High,8,7.5,High,60,Moderate
9105,Business Analyst,Medium,Technology,Australia,Hybrid,Entry,7,Master,1,1,0,0,1,63543,Aug,2022,Low,2,5.5,Medium,50,Moderate
9106,Business Analyst,MNC,E-commerce,USA,Remote,Entry,2,PhD,0,1,0,0,1,79100,Apr,2024,Low,1,3.5,Low,15,Not Ready
9107,Machine Learning Engineer,MNC,E-commerce,UK,Remote,Mid,7,PhD,0,1,1,0,1,158122,Sep,2022,Low,1,6.5,Medium,40,Beginner
9108,Machine Learning Engineer,Startup,E-commerce,Australia,Remote,Senior,6,Master,1,0,1,0,0,150333,Apr,2022,Low,1,5,Medium,45,Beginner
9109,Data Analyst,Startup,Technology,India,Remote,Mid,8,Bachelor,0,0,0,0,1,84365,Feb,2025,Medium,1,2,Low,0,Not Ready
9110,Business Analyst,MNC,Retail,India,Remote,Entry,11,Bachelor,0,0,1,1,0,99327,Aug,2022,High,1,6,Medium,45,Beginner
9111,Data Analyst,Startup,Technology,USA,Onsite,Mid,6,PhD,0,1,1,1,0,109656,Aug,2023,High,3,7.5,High,60,Moderate
9112,Data Engineer,Enterprise,Finance,UK,Hybrid,Entry,0,PhD,0,0,1,1,0,76680,Feb,2020,High,3,6,Medium,45,Beginner
9113,Data Engineer,Startup,Retail,India,Hybrid,Entry,5,Master,1,1,1,1,0,81245,Jun,2021,High,5,9.5,High,95,Highly Ready
9114,Data Engineer,Startup,E-commerce,India,Hybrid,Mid,9,PhD,1,0,1,1,0,102547,Jun,2023,High,1,8,High,80,Highly Ready
9115,Business Analyst,MNC,Education,India,Remote,Senior,8,Bachelor,0,0,1,0,1,149236,Nov,2026,Medium,1,5,Medium,25,Not Ready
9116,AI Engineer,Startup,Finance,UK,Onsite,Senior,5,Bachelor,1,1,1,0,1,163653,Dec,2024,High,9,8.5,High,75,Highly Ready
9117,AI Engineer,Medium,Healthcare,UK,Hybrid,Entry,2,Bachelor,1,0,0,1,1,119619,Feb,2025,High,9,7,Medium,60,Moderate
9118,Data Scientist,MNC,Education,Germany,Remote,Entry,11,Bachelor,0,1,0,1,0,80356,Jul,2023,Medium,1,4.5,Low,25,Not Ready
9119,Business Analyst,Medium,Technology,Australia,Remote,Mid,9,Master,0,0,1,1,0,105844,Jul,2022,High,1,6,Medium,45,Beginner
9120,AI Engineer,Startup,Retail,Canada,Hybrid,Entry,5,Bachelor,1,0,0,0,0,90476,Mar,2025,Low,2,2,Low,20,Not Ready
9121,Business Analyst,Enterprise,Finance,India,Hybrid,Mid,2,PhD,1,0,1,1,1,117428,Aug,2025,High,1,10,High,95,Highly Ready
9122,AI Engineer,Medium,Retail,UK,Remote,Entry,3,PhD,1,1,0,1,0,101005,Nov,2020,Low,6,6.5,Medium,60,Moderate
9123,Machine Learning Engineer,Enterprise,Retail,Australia,Onsite,Senior,11,Bachelor,1,1,0,0,0,141636,Jun,2026,Medium,4,3.5,Low,35,Beginner
9124,Data Scientist,Startup,Retail,Singapore,Remote,Entry,11,Master,0,0,0,0,1,59158,Oct,2025,High,9,2,Low,0,Not Ready
9125,Data Analyst,MNC,Education,USA,Hybrid,Senior,7,Master,1,1,0,1,0,131693,Dec,2024,Low,4,6.5,Medium,60,Moderate
9126,Data Analyst,Startup,Finance,Singapore,Hybrid,Entry,12,Bachelor,0,0,0,0,1,63263,Jun,2023,Medium,4,2,Low,0,Not Ready
9127,AI Engineer,Enterprise,Finance,USA,Remote,Senior,0,Master,0,0,1,1,1,178168,Nov,2025,High,7,8,High,60,Moderate
9128,AI Engineer,Startup,Retail,Germany,Onsite,Senior,7,Master,0,1,0,0,1,153785,Sep,2020,Low,2,3.5,Low,15,Not Ready
9129,Data Engineer,Medium,Education,Germany,Hybrid,Senior,12,Master,1,0,1,0,0,114795,Jun,2023,Medium,6,5,Medium,45,Beginner
9130,Business Analyst,MNC,E-commerce,USA,Onsite,Mid,2,PhD,1,0,0,0,1,104700,Oct,2024,Low,2,4,Low,35,Beginner
9131,AI Engineer,Startup,Technology,Australia,Onsite,Senior,2,PhD,0,1,0,0,0,139284,Aug,2021,Low,3,1.5,Low,0,Not Ready
9132,Data Engineer,Enterprise,Technology,USA,Remote,Entry,8,PhD,0,0,0,1,0,66697,Feb,2021,Medium,5,3,Low,10,Not Ready
9133,Data Engineer,Enterprise,Education,UK,Onsite,Mid,13,Bachelor,0,1,0,1,0,92800,Jul,2020,Medium,1,4.5,Low,25,Not Ready
9134,Data Scientist,Medium,Education,UK,Hybrid,Senior,13,Bachelor,1,1,0,1,1,125116,Aug,2022,Medium,4,8.5,High,75,Highly Ready
9135,Machine Learning Engineer,Enterprise,E-commerce,UK,Hybrid,Mid,2,Bachelor,0,1,0,0,0,119547,May,2024,High,8,1.5,Low,0,Not Ready
9136,Data Analyst,Enterprise,Education,Germany,Hybrid,Senior,3,Master,1,0,0,0,0,95031,Apr,2022,Low,3,2,Low,20,Not Ready
9137,Machine Learning Engineer,Startup,Healthcare,Australia,Onsite,Mid,5,PhD,1,1,1,0,0,133265,Sep,2022,High,7,6.5,Medium,60,Moderate
9138,AI Engineer,Enterprise,Education,Germany,Remote,Senior,0,Master,1,0,1,1,1,176410,Dec,2025,High,7,10,High,95,Highly Ready
9139,AI Engineer,Startup,E-commerce,UK,Hybrid,Senior,14,Bachelor,1,0,0,1,0,156475,Mar,2021,Medium,6,5,Medium,45,Beginner
9140,Business Analyst,Medium,Healthcare,Singapore,Remote,Mid,6,PhD,0,1,0,0,1,83866,Feb,2021,Low,5,3.5,Low,15,Not Ready
9141,Data Scientist,Enterprise,E-commerce,Australia,Onsite,Mid,5,Master,0,0,1,0,0,92482,Feb,2023,Low,3,3,Low,10,Not Ready
9142,AI Engineer,MNC,E-commerce,USA,Onsite,Entry,9,PhD,0,0,1,1,0,137284,Jun,2022,High,1,6,Medium,45,Beginner
9143,Data Engineer,Medium,Healthcare,UK,Hybrid,Entry,13,PhD,0,0,0,1,1,71736,Aug,2021,Medium,6,5,Medium,25,Not Ready
9144,Business Analyst,Medium,Retail,India,Onsite,Senior,1,Bachelor,0,1,1,1,1,142517,Sep,2020,High,7,9.5,High,75,Highly Ready
9145,Data Analyst,MNC,Technology,UK,Remote,Senior,3,PhD,0,0,0,1,0,138914,Aug,2023,High,9,3,Low,10,Not Ready
9146,Machine Learning Engineer,Medium,Healthcare,Singapore,Remote,Senior,6,Bachelor,0,0,1,0,0,158922,Jul,2026,High,7,3,Low,10,Not Ready
9147,Business Analyst,Enterprise,E-commerce,Canada,Onsite,Senior,11,Master,1,1,0,1,1,129201,Jun,2021,High,8,8.5,High,75,Highly Ready
9148,Data Engineer,Enterprise,Technology,Germany,Hybrid,Entry,7,Master,1,1,1,0,1,75120,Jan,2022,High,7,8.5,High,75,Highly Ready
9149,Data Scientist,Startup,Healthcare,UK,Onsite,Entry,14,PhD,0,0,0,1,0,66670,Nov,2021,High,8,3,Low,10,Not Ready
9150,Data Engineer,Medium,Education,Singapore,Remote,Entry,11,Master,1,1,1,0,1,74310,Dec,2020,Medium,5,8.5,High,75,Highly Ready
9151,Data Engineer,Startup,Retail,USA,Remote,Senior,13,PhD,0,0,1,0,1,128630,Apr,2021,Medium,3,5,Medium,25,Not Ready
9152,Data Engineer,MNC,Retail,Australia,Hybrid,Senior,7,PhD,1,1,0,1,1,140944,Jan,2026,High,8,8.5,High,75,Highly Ready
9153,Data Engineer,MNC,Healthcare,USA,Hybrid,Senior,3,Master,0,1,1,0,0,133179,Jun,2020,High,9,4.5,Low,25,Not Ready
9154,Machine Learning Engineer,Enterprise,Retail,Singapore,Hybrid,Mid,5,Bachelor,1,1,1,1,1,154330,Oct,2024,High,7,11.5,High,120,Highly Ready
9155,Data Scientist,Enterprise,Education,India,Hybrid,Entry,10,PhD,1,1,1,1,1,89907,Dec,2023,High,7,11.5,High,120,Highly Ready
9156,Data Engineer,MNC,E-commerce,India,Hybrid,Senior,3,Master,0,0,1,1,0,152552,Mar,2025,High,9,6,Medium,45,Beginner
9157,Data Engineer,MNC,Technology,Singapore,Hybrid,Mid,10,PhD,1,0,0,1,1,115875,Dec,2024,Medium,1,7,Medium,60,Moderate
9158,Business Analyst,Startup,Healthcare,Canada,Hybrid,Entry,12,Master,0,0,0,1,1,72387,Oct,2026,Medium,2,5,Medium,25,Not Ready
9159,Machine Learning Engineer,Medium,E-commerce,India,Onsite,Mid,0,Bachelor,1,0,0,1,0,129476,Oct,2025,Low,3,5,Medium,45,Beginner
9160,Data Scientist,Enterprise,Finance,Germany,Onsite,Entry,6,Master,1,1,0,0,0,54048,Apr,2024,Low,4,3.5,Low,35,Beginner
9161,Data Engineer,MNC,Finance,Canada,Onsite,Senior,3,Bachelor,1,0,0,0,1,130547,Nov,2020,High,8,4,Low,35,Beginner
9162,Data Engineer,MNC,Finance,UK,Onsite,Senior,6,Bachelor,0,0,1,0,0,133413,Nov,2022,High,9,3,Low,10,Not Ready
9163,Business Analyst,MNC,Technology,UK,Hybrid,Mid,10,Master,0,1,1,1,1,137042,Jul,2020,High,8,9.5,High,75,Highly Ready
9164,Machine Learning Engineer,Startup,Technology,UK,Onsite,Entry,9,Master,1,0,0,1,1,118875,Jul,2022,High,9,7,Medium,60,Moderate
9165,Machine Learning Engineer,Enterprise,Education,Australia,Remote,Mid,12,Master,0,0,1,0,0,129350,Sep,2020,Medium,1,3,Low,10,Not Ready
9166,Data Engineer,Startup,E-commerce,India,Onsite,Entry,10,Bachelor,1,1,1,0,1,70989,Jan,2024,Medium,5,8.5,High,75,Highly Ready
9167,Data Analyst,Enterprise,E-commerce,India,Remote,Entry,4,PhD,1,1,1,0,0,66327,Feb,2025,Low,4,6.5,Medium,60,Moderate
9168,Data Scientist,Enterprise,Retail,Australia,Hybrid,Entry,14,Bachelor,0,1,1,1,1,91837,Mar,2025,High,3,9.5,High,75,Highly Ready
9169,Data Scientist,Enterprise,Education,Singapore,Onsite,Entry,14,Bachelor,0,1,1,1,0,82360,May,2023,High,5,7.5,High,60,Moderate
9170,Business Analyst,Enterprise,Healthcare,Canada,Onsite,Mid,1,Bachelor,1,1,1,1,0,109705,Nov,2026,High,1,9.5,High,95,Highly Ready
9171,Machine Learning Engineer,MNC,Retail,USA,Remote,Senior,5,PhD,0,0,0,1,0,176346,Sep,2026,Low,3,3,Low,10,Not Ready
9172,Data Scientist,Enterprise,Finance,USA,Onsite,Senior,6,Master,0,0,1,1,1,142661,Mar,2020,High,6,8,High,60,Moderate
